name,ID,clp1p__vs_wtp__p.val,clp1s__vs_wts__p.val,clp2p__vs_wtp__p.val,clp2s__vs_wts__p.val,clp1p__vs_wtp__p.adj,clp1s__vs_wts__p.adj,clp2p__vs_wtp__p.adj,clp2s__vs_wts__p.adj,clp1p__vs_wtp__significant,clp1s__vs_wts__significant,clp2p__vs_wtp__significant,clp2s__vs_wts__significant,significant,clp1p__vs_wtp__ratio,clp1s__vs_wts__ratio,clp2p__vs_wtp__ratio,clp2s__vs_wts__ratio,clp1p__centered,clp1s__centered,clp2p__centered,clp2s__centered,wtp__centered,wts__centered
 Iron-sulfur cluster biosynthesis family protein .1,AT5G03905.1,0.37934206266045944,0.8785525213416006,0.3963839950666552,0.5015491943740635,0.741,0.845,0.843,0.832,FALSE,FALSE,FALSE,FALSE,FALSE,0.493,-0.0849,0.514,0.375,0.921,-0.867,0.942,-0.407,0.428,-0.782
 isocitrate dehydrogenase ,AT1G54340.1,0.5022536544244136,0.17312586163103214,0.20604152894235334,0.24192627290741103,0.78,0.458,0.789,0.731,FALSE,FALSE,FALSE,FALSE,FALSE,0.342,-0.708,0.708,-0.605,0.225,-0.454,0.591,-0.35,-0.117,0.254
 isocitrate dehydrogenase 1 ,AT4G35260.1,0.05230531665277122,0.05672126239947717,0.22614539688733148,0.014301291970426061,0.371,0.185,0.798,0.194,FALSE,FALSE,FALSE,FALSE,FALSE,-0.256,-0.251,-0.167,-0.333,0.0818,-0.239,0.171,-0.321,0.338,0.0122
 isocitrate dehydrogenase subunit 2 ,AT2G17130.2,0.14143493161482548,0.01944344094381768,0.389197876713002,0.10553022243312513,0.571,0.0622,0.842,0.575,FALSE,FALSE,FALSE,FALSE,FALSE,-0.239,-0.397,-0.148,-0.264,0.0574,-0.331,0.148,-0.199,0.296,0.0655
 isopentenyl-diphosphate delta-isomerase ,AT5G55610.1,0.02041896890532619,0.5641344561138917,0.03693442394111106,0.31502234623701714,0.228,0.77,0.588,0.772,FALSE,FALSE,FALSE,FALSE,FALSE,-0.846,-0.196,-0.811,-0.345,-2.77,2.23,-2.74,2.09,-1.93,2.43
 isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2 ,AT3G02780.1,0.24099510794024376,0.33036249220854375,0.7877853923992107,0.5975156705512439,0.669,0.646,0.889,0.851,FALSE,FALSE,FALSE,FALSE,FALSE,-0.176,-0.146,-0.043,-0.0783,0.496,-0.618,0.629,-0.55,0.672,-0.472
 isopropyl malate isomerase large subunit 1 ,AT4G13430.1,0.6531460791840494,0.3644829838622038,0.061871914617426076,0.28735539744522876,0.813,0.671,0.657,0.758,FALSE,FALSE,FALSE,FALSE,FALSE,-0.148,0.301,-0.695,0.355,1.5,-1.2,0.95,-1.15,1.64,-1.5
 jacalin lectin family protein ,AT1G33790.2,0.4552094508893012,0.6300246689201683,0.2097414077577396,0.7841000243793218,0.767,0.791,0.791,0.877,FALSE,FALSE,FALSE,FALSE,FALSE,-0.311,-0.199,-0.571,-0.113,-0.727,0.532,-0.987,0.619,-0.416,0.732
 K+-H+ exchange-like protein ,AT1G53760.1,0.5517248854771345,0.4307304801377325,0.02152005249045562,0.9321191791238472,0.792,0.712,0.524,0.892,FALSE,FALSE,FALSE,FALSE,FALSE,-0.289,0.384,-1.29,-0.0412,-0.685,1.05,-1.69,0.626,-0.396,0.668
 ketol-acid reductoisomerase ,AT3G58610.3,0.5272209481022783,0.43983733858087626,0.04924481550692456,0.26615897802020605,0.787,0.717,0.627,0.747,FALSE,FALSE,FALSE,FALSE,FALSE,-0.22,-0.269,-0.774,-0.391,2.55,-2.32,2,-2.45,2.77,-2.05
 L-galactono-1%2C4-lactone dehydrogenase ,AT3G47930.1,0.8653697112609646,0.7409200842366166,0.10450904851083981,0.5822100079303663,0.844,0.819,0.72,0.848,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0434,-0.0848,-0.465,-0.142,-2.85,2.69,-3.27,2.64,-2.81,2.78
 Lactate/malate dehydrogenase family protein .1,AT1G53240.1,0.5117698685953898,0.6716252670121083,0.5987078120318257,0.7862217260999298,0.783,0.802,0.871,0.877,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0996,-0.0642,0.0862,0.041,0.378,-0.482,0.563,-0.377,0.477,-0.418
 Lactate/malate dehydrogenase family protein .2,AT3G15020.1,0.9506381199930963,0.0221975545210689,0.9231141835656737,0.19806691303236743,0.854,0.0716,0.898,0.697,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0547,-2.17,0.092,-1.16,0.815,-1.86,0.962,-0.854,0.87,0.308
 LETM1-like protein ,AT1G65540.3,0.02370675726569949,0.6665785772472157,0.06639811611626228,0.8967731979759127,0.247,0.801,0.666,0.888,FALSE,FALSE,FALSE,FALSE,FALSE,-0.678,-0.121,-0.581,-0.0363,-1.91,1.43,-1.81,1.52,-1.23,1.55
 LETM1-like protein .1,AT3G59820.4,0.9186722436262802,0.7055988362958185,0.43367419705065036,0.42586504439556694,0.85,0.811,0.85,0.812,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0537,0.199,0.448,0.422,-2.3,1.96,-1.8,2.18,-2.25,1.76
 light-harvesting chlorophyll-protein complex I subunit A4 ,AT3G47470.1,0.7948444590573123,0.07519533840820605,0.3638827614765412,0.13426281984745286,0.835,0.236,0.837,0.624,FALSE,FALSE,FALSE,FALSE,FALSE,0.111,-0.789,-0.421,-0.655,-0.318,0.154,-0.849,0.287,-0.428,0.942
 light-harvesting chlorophyll B-binding protein 3 ,AT5G54270.1,0.46056276523612494,0.8668989440144613,0.6572696302570215,0.16979564394522867,0.769,0.843,0.877,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,0.561,0.127,-0.363,-1.06,-0.707,1.5,-1.63,0.315,-1.27,1.38
 light harvesting complex of photosystem II 5 ,AT4G10340.1,0.2587512455236713,0.8417651620525854,0.09108830914779915,0.12526055955453924,0.681,0.838,0.704,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,-0.687,-0.12,-1.13,-0.947,-2.27,2.2,-2.71,1.37,-1.58,2.32
 light harvesting complex photosystem II ,AT3G08940.2,0.07050103379033712,0.7837843993798054,0.04992725965884111,0.0926424043456917,0.431,0.828,0.629,0.547,FALSE,FALSE,FALSE,FALSE,FALSE,-0.48,0.0697,-0.566,-0.444,-2.05,1.94,-2.14,1.43,-1.57,1.87
 light harvesting complex photosystem II .1,AT5G01530.1,0.7837810362553963,0.953381026851954,0.9827666207514274,0.09000384208967831,0.834,0.856,0.901,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,-0.233,-0.0497,0.0198,-1.5,-1.23,1.45,-0.978,0.00595,-0.998,1.5
 lipid transfer protein 2 ,AT2G38530.1,0.34315451352564563,0.39521837175189845,0.20969749575492944,0.30370074554316184,0.726,0.692,0.791,0.766,FALSE,FALSE,FALSE,FALSE,FALSE,0.293,0.262,-0.422,-0.318,-0.453,0.972,-1.17,0.392,-0.745,0.71
 lipoic acid synthase 1 ,AT2G20860.3,0.15318156782020073,0.12220337772415692,0.49897493437898166,0.11399868124954748,0.587,0.355,0.859,0.591,FALSE,FALSE,FALSE,FALSE,FALSE,-0.599,-0.651,0.3,-0.667,-0.22,-0.435,0.679,-0.45,0.379,0.216
 lipoyltransferase 2 ,AT1G04640.2,0.39961657476143153,0.898215209101024,0.17035078808445772,0.31545497457659066,0.749,0.848,0.771,0.772,FALSE,FALSE,FALSE,FALSE,FALSE,-0.345,-0.0519,-0.616,-0.413,0.553,-0.451,0.282,-0.812,0.898,-0.399
 long-chain acyl-CoA synthetase 6 ,AT3G05970.1,0.14189328286191177,0.9736425594194834,0.15791075129717574,0.49595965512949924,0.572,0.859,0.764,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,-0.623,0.0136,-0.645,0.282,-2.69,2.18,-2.71,2.45,-2.07,2.16
 long-chain acyl-CoA synthetase 7 ,AT5G27600.1,0.00844964484169153,0.8881807299638323,0.02473294032216421,0.45471989576595506,0.139,0.846,0.541,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,-1.12,0.0542,-1,0.291,-2.79,2.09,-2.67,2.33,-1.67,2.04
 Low-density receptor-like protein ,AT5G16660.2,0.9514683199641298,0.44601770771209714,0.6117773067787813,0.37829162509923364,0.854,0.72,0.873,0.797,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0287,0.362,-0.26,-0.42,-0.304,0.708,-0.534,-0.0744,-0.275,0.346
 LYR family of Fe/S cluster biogenesis protein .2,AT4G34700.1,0.008732026304184801,0.75755278924679,0.4425536937259543,0.7045822579455536,0.141,0.822,0.851,0.867,FALSE,FALSE,FALSE,FALSE,FALSE,-1.05,-0.112,-0.303,-0.138,-1.83,1.11,-1.09,1.09,-0.782,1.22
 LYR family of Fe/S cluster biogenesis protein .3,AT5G61220.3,0.62083971481416,0.21920446025115067,0.957712102387694,0.3105781128234288,0.807,0.53,0.9,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0744,-0.188,-0.00859,-0.154,0.297,-0.388,0.363,-0.354,0.372,-0.2
 lysophospholipase 2 ,AT1G52760.1,0.5331464167736967,0.16103539260359828,0.08323564337700895,0.0799611764898858,0.788,0.436,0.694,0.515,FALSE,FALSE,FALSE,FALSE,FALSE,-0.256,-0.588,-0.796,-0.746,-0.434,0.304,-0.975,0.147,-0.178,0.892
 Lysyl-tRNA synthetase%2C class II ,AT3G13490.1,0.14829291133169975,0.7542849082001681,0.1701119175223185,0.33197509854929375,0.58,0.822,0.771,0.779,FALSE,FALSE,FALSE,FALSE,FALSE,0.715,0.151,0.731,-0.472,0.0934,0.407,0.109,-0.216,-0.621,0.256
 malate dehydrogenase ,AT3G47520.1,0.8589920236166668,0.8147651403391167,0.15664180299117758,0.06427921446272562,0.844,0.834,0.763,0.466,FALSE,FALSE,FALSE,FALSE,FALSE,0.0625,-0.0825,-0.553,-0.682,1.51,-1.04,0.894,-1.64,1.45,-0.955
 MALE GAMETOPHYTE DEFECTIVE 1 ,AT2G21870.1,0.007017628308151138,0.9927540158814679,0.0729376552971924,0.988603292921795,0.126,0.861,0.678,0.896,FALSE,FALSE,FALSE,FALSE,FALSE,-1.52,0.00463,-1.03,0.00728,-3.65,2.72,-3.16,2.72,-2.13,2.72
 manganese superoxide dismutase 1 ,AT3G10920.1,0.15770023525424323,0.27855439663961484,0.5125644647183645,0.0741577396728349,0.592,0.599,0.861,0.498,FALSE,FALSE,FALSE,FALSE,FALSE,-0.275,-0.209,-0.135,-0.353,0.313,-0.435,0.453,-0.58,0.588,-0.227
 Mannose-binding lectin superfamily protein .1,AT1G52070.2,0.8363691981013239,0.2971536098325841,0.8036695469477737,0.7115202065398574,0.841,0.617,0.89,0.868,FALSE,FALSE,FALSE,FALSE,FALSE,0.111,0.568,-0.144,0.199,-0.289,0.678,-0.544,0.309,-0.399,0.11
 Mannose-binding lectin superfamily protein .2,AT3G16450.3,0.4746181879495801,0.6787981333200376,0.24638321933178062,0.8292446301240062,0.773,0.804,0.805,0.882,FALSE,FALSE,FALSE,FALSE,FALSE,-0.504,-0.29,-0.892,-0.151,-3.04,2.58,-3.43,2.72,-2.54,2.87
 Mannose-binding lectin superfamily protein .3,AT3G16460.2,0.19469796178421334,0.818771282043672,0.0942794609416949,0.888295932510764,0.631,0.834,0.708,0.888,FALSE,FALSE,FALSE,FALSE,FALSE,-1.43,0.248,-2.03,0.152,-4.65,4.05,-5.25,3.95,-3.22,3.8
 Mannose-binding lectin superfamily protein .4,AT3G16470.4,0.26963746604378996,0.22751627327535204,0.7299318948136665,0.11036512901647652,0.688,0.541,0.884,0.584,FALSE,FALSE,FALSE,FALSE,FALSE,-0.342,-0.375,-0.114,-0.503,-1.76,1.36,-1.54,1.24,-1.42,1.74
 marker for oxidative stress response protein ,AT2G21640.1,0.7204720115471408,0.670932020109879,0.0846096546560702,0.7528278338866845,0.824,0.802,0.696,0.873,FALSE,FALSE,FALSE,FALSE,FALSE,-0.205,0.243,-1.11,0.18,-0.767,0.962,-1.67,0.899,-0.562,0.719
 mercaptopyruvate sulfurtransferase 1 ,AT1G79230.3,0.09768920316928639,0.13131036419116926,0.041474249989801835,0.2286190078233006,0.498,0.376,0.604,0.722,FALSE,FALSE,FALSE,FALSE,FALSE,-0.232,-0.21,-0.314,-0.165,0.599,-0.69,0.517,-0.646,0.831,-0.481
 Metal-dependent protein hydrolase ,AT5G41970.1,0.7168883338022234,0.8413819512092903,0.7892091939763497,0.4322923797096163,0.824,0.838,0.889,0.814,FALSE,FALSE,FALSE,FALSE,FALSE,-0.13,0.0718,-0.104,0.284,0.359,-0.426,0.386,-0.214,0.489,-0.498
 Metallopeptidase M24 family protein ,AT1G09300.1,0.4379998278160676,0.4478966978309199,0.7268873145019856,0.15037494021554004,0.762,0.721,0.884,0.647,FALSE,FALSE,FALSE,FALSE,FALSE,-0.3,0.293,0.145,0.567,0.236,-0.421,0.681,-0.148,0.536,-0.714
 metaxin-like protein ,AT2G19080.1,0.9784883595502444,0.14922778106927204,0.2523395357147878,0.8882611841002181,0.857,0.413,0.807,0.888,FALSE,FALSE,FALSE,FALSE,FALSE,0.0167,-0.917,-0.778,-0.0869,-1.59,1.08,-2.38,1.91,-1.6,1.99
 methylthioalkylmalate synthase-like 4 ,AT1G18500.1,0.7383844867659413,0.8632342105689556,0.677015588975066,0.5353114003659585,0.827,0.842,0.879,0.839,FALSE,FALSE,FALSE,FALSE,FALSE,0.13,-0.067,-0.175,0.242,0.486,-0.452,0.181,-0.143,0.356,-0.385
 MICOS complex subunit Mic10-like protein (DUF543) ,AT1G22520.1,0.056098899001322186,0.8369496328023316,0.006134457738833917,0.9754652130426889,0.385,0.838,0.382,0.895,FALSE,FALSE,FALSE,FALSE,FALSE,-0.707,-0.0725,-1.16,0.0108,-1.93,1.59,-2.38,1.68,-1.22,1.67
 MICOS complex subunit%2C putative (DUF543) ,AT1G72170.1,0.12719797543366484,0.38066446708285695,0.3061676995926129,0.5100038563172958,0.55,0.682,0.823,0.834,FALSE,FALSE,FALSE,FALSE,FALSE,-0.464,-0.261,-0.33,-0.195,-1.78,1.33,-1.65,1.4,-1.32,1.6
 MIRO-related GTP-ase 1 ,AT5G27540.2,0.6249065082864754,0.5410021725466155,0.39465562540519394,0.5024156071474873,0.808,0.762,0.843,0.832,FALSE,FALSE,FALSE,FALSE,FALSE,0.243,-0.305,0.46,-0.335,-2.55,2.28,-2.34,2.25,-2.8,2.58
 mitochondrial 28S ribosomal protein S29-like protein ,AT1G16870.1,0.004636118412117855,0.04574784945780671,0.14854453707550372,0.05929751420169699,0.0976,0.15,0.758,0.448,FALSE,FALSE,FALSE,FALSE,FALSE,0.72,0.48,0.365,0.451,-0.143,0.63,-0.498,0.6,-0.863,0.15
 mitochondrial acyl carrier protein 2 ,AT1G65290.1,0.4274602201588844,0.2843377138791168,0.765891649430334,0.9855800306828018,0.758,0.605,0.887,0.896,FALSE,FALSE,FALSE,FALSE,FALSE,-0.127,-0.172,-0.0509,0.00286,0.0713,-0.242,0.147,-0.0672,0.198,-0.0701
 Mitochondrial ATP synthase subunit G protein .1,AT4G26210.2,0.26887705037907705,0.4437082855725881,0.3314670390692761,0.14164889484747162,0.687,0.719,0.829,0.635,FALSE,FALSE,FALSE,FALSE,FALSE,-0.94,0.646,-0.889,1.27,-1.2,0.787,-1.15,1.41,-0.265,0.141
 Mitochondrial ATP synthase subunit G protein .2,AT4G29480.1,0.1359144985971919,0.8207238341092618,0.07426981031529747,0.9286028381276776,0.563,0.835,0.68,0.891,FALSE,FALSE,FALSE,FALSE,FALSE,-0.819,-0.121,-1.07,-0.0478,-2.88,2.37,-3.14,2.44,-2.06,2.49
 MITOCHONDRIAL FERREDOXIN 2 ,AT4G21090.3,0.16107640225273404,0.6754092495768396,0.2162836526609755,0.061326649632188535,0.596,0.803,0.794,0.456,FALSE,FALSE,FALSE,FALSE,FALSE,-0.225,-0.0657,-0.213,-0.307,0.314,-0.308,0.326,-0.549,0.54,-0.242
 Mitochondrial glycoprotein family protein .1,AT2G41600.3,0.6256292693350745,0.2554026954314156,0.021190020993872342,0.18679418544651252,0.808,0.574,0.522,0.687,FALSE,FALSE,FALSE,FALSE,FALSE,-0.151,-0.357,-0.826,-0.417,-0.184,0.188,-0.859,0.128,-0.0332,0.545
 Mitochondrial glycoprotein family protein .5,AT5G02050.1,0.9995795823782089,0.17365733194426314,0.8173852999909226,0.1769060834428566,0.859,0.459,0.891,0.677,FALSE,FALSE,FALSE,FALSE,FALSE,-7.53e-5,0.199,0.0357,0.198,-0.14,0.186,-0.104,0.185,-0.14,-0.0129
 mitochondrial HSO70 2 ,AT5G09590.1,0.18563409038455336,0.3331171306440164,0.15801304300746455,0.2240168796820493,0.623,0.648,0.764,0.719,FALSE,FALSE,FALSE,FALSE,FALSE,0.146,0.105,0.169,0.134,0.264,-0.173,0.287,-0.145,0.118,-0.279
 Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein ,AT2G42210.5,0.4176929620218621,0.20040581058338838,0.3309750268638333,0.09991551041226854,0.755,0.503,0.829,0.563,FALSE,FALSE,FALSE,FALSE,FALSE,-0.708,-1.13,-0.921,-1.48,-2.19,1.56,-2.41,1.22,-1.48,2.7
 Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein .1,AT3G10110.3,0.29621234201242347,0.8013067690825835,0.7099792289647033,0.6112292276806888,0.703,0.831,0.882,0.853,FALSE,FALSE,FALSE,FALSE,FALSE,-0.308,0.0731,-0.117,0.148,-0.55,0.353,-0.359,0.428,-0.242,0.28
 mitochondrial lipoamide dehydrogenase 1 ,AT1G48030.5,0.11387093244743364,0.040264162849570455,0.13561307980668524,0.020259403251245842,0.528,0.131,0.748,0.248,FALSE,FALSE,FALSE,FALSE,FALSE,-0.227,-0.301,-0.23,-0.346,-0.0626,-0.103,-0.0661,-0.148,0.164,0.198
 Mitochondrial ribosomal protein L37 ,AT3G01740.1,0.6869970872853088,0.4138679544735675,0.18664984141269392,0.275810194214581,0.819,0.703,0.78,0.752,FALSE,FALSE,FALSE,FALSE,FALSE,0.176,0.36,-0.637,0.483,-0.265,0.583,-1.08,0.707,-0.441,0.224
 mitochondrial ribosomal protein S4 ,ATMG00290.1,0.10619135642947475,0.5749498911635803,0.7754232617978427,0.07158889559353694,0.514,0.774,0.888,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,1.04,0.349,0.191,1.17,0.579,-0.129,-0.268,0.689,-0.459,-0.479
 Mitochondrial substrate carrier family protein .3,AT5G19760.1,0.009756874528442155,0.8448303888467645,0.0027467104728783505,0.7709341099688302,0.148,0.839,0.295,0.875,FALSE,FALSE,FALSE,FALSE,FALSE,-2.48,-0.172,-3.21,-0.256,-4.7,3.64,-5.43,3.55,-2.22,3.81
 Mitochondrial substrate carrier family protein .4,AT5G46800.3,0.7328836347419183,0.5028923713470643,0.4402429819751884,0.5216755660233415,0.826,0.746,0.851,0.836,FALSE,FALSE,FALSE,FALSE,FALSE,-0.168,-0.33,-0.412,-0.316,-2.38,2.07,-2.63,2.09,-2.21,2.4
 monodehydroascorbate reductase 4 ,AT3G27820.1,0.8657046894413158,0.9991902119924813,0.1591958243644623,0.5262882168173544,0.844,0.862,0.765,0.837,FALSE,FALSE,FALSE,FALSE,FALSE,-0.102,-6.11e-4,0.939,-0.383,-1.55,1.26,-0.512,0.874,-1.45,1.26
 monodehydroascorbate reductase 6 ,AT1G63940.4,0.15720192127193908,0.06450712765518134,0.031214217086655192,0.1816121639404878,0.591,0.208,0.569,0.682,FALSE,FALSE,FALSE,FALSE,FALSE,-0.212,-0.282,-0.361,-0.199,0.773,-0.863,0.623,-0.78,0.984,-0.581
 monopolar spindle protein (DUF1138) ,AT4G00860.1,0.1563924916962746,0.6179626216524705,0.020341042521248645,0.38377051346988555,0.59,0.787,0.517,0.799,FALSE,FALSE,FALSE,FALSE,FALSE,-0.414,-0.142,-0.768,-0.25,-2.98,2.67,-3.33,2.56,-2.57,2.81
 multifunctional protein 2 ,AT3G06860.1,0.3998500198989924,0.3003486689311576,0.04570976910520089,0.021590503574119575,0.749,0.62,0.617,0.258,FALSE,FALSE,FALSE,FALSE,FALSE,-0.262,0.324,0.703,0.762,-1.71,1.2,-0.74,1.63,-1.44,0.872
 multiple organellar RNA editing factor ,AT4G20020.2,0.5745034176209776,0.532302718914617,0.5903672453485794,0.2142739955847889,0.798,0.758,0.871,0.711,FALSE,FALSE,FALSE,FALSE,FALSE,0.306,0.341,-0.317,-0.688,0.721,0.053,0.0984,-0.975,0.415,-0.287
 NAD(P)-binding Rossmann-fold superfamily protein .10,AT5G10730.1,0.0456883866794374,0.35458581712971393,0.092692187356251,0.5318843891063062,0.345,0.664,0.706,0.838,FALSE,FALSE,FALSE,FALSE,FALSE,-0.321,-0.142,0.287,-0.0956,-1.76,1.29,-1.15,1.34,-1.44,1.43
 NAD(P)-binding Rossmann-fold superfamily protein .2,AT2G05990.2,0.16087495314012307,0.7232889855130928,0.5904864970960828,0.3671188109408713,0.596,0.815,0.871,0.793,FALSE,FALSE,FALSE,FALSE,FALSE,0.717,-0.177,0.29,-0.454,1.17,-0.689,0.739,-0.967,0.449,-0.513
 NAD(P)-binding Rossmann-fold superfamily protein .3,AT2G20360.1,0.40138562474523465,0.5596396351678088,0.008880443338923488,0.45210615031825474,0.749,0.768,0.417,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,-0.226,-0.157,-0.829,-0.202,-3.32,3.08,-3.92,3.03,-3.09,3.24
 NAD(P)-binding Rossmann-fold superfamily protein .6,AT3G18890.1,0.3740006864760892,0.6243152154595467,0.3430319339062041,0.4766816024786561,0.739,0.789,0.832,0.826,FALSE,FALSE,FALSE,FALSE,FALSE,-0.296,0.162,-0.341,0.236,-0.138,0.0688,-0.184,0.143,0.157,-0.0929
 NAD(P)-binding Rossmann-fold superfamily protein .7,AT3G26770.1,0.030689366021433715,0.029990291228149283,0.08089328200885235,0.17010892206804548,0.282,0.095,0.69,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,-0.312,-0.314,-0.266,-0.191,0.198,-0.443,0.244,-0.32,0.51,-0.129
 NAD(P)-binding Rossmann-fold superfamily protein .8,AT4G20760.1,0.41127555564270124,0.5020740482439437,0.49348144444914366,0.19747272288073806,0.753,0.746,0.859,0.697,FALSE,FALSE,FALSE,FALSE,FALSE,-0.287,-0.234,-0.258,-0.457,-0.33,0.195,-0.3,-0.0273,-0.0425,0.429
 NAD(P)H dehydrogenase B1 ,AT4G28220.2,0.857616539157659,0.13778905226611424,0.10576363118366307,0.0882063891129848,0.843,0.39,0.721,0.536,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0737,-0.628,-0.744,-0.728,-0.445,0.375,-1.11,0.274,-0.371,1
 NAD(P)H dehydrogenase B2 ,AT4G05020.1,0.9543352092070471,0.4418199516658998,0.3096196942423798,0.13118395954158532,0.854,0.718,0.824,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0163,-0.22,-0.316,-0.443,-2.11,2.01,-2.41,1.78,-2.1,2.23
 NAD(P)H dehydrogenase B4 ,AT2G20800.1,0.6292475946708993,0.1545880528611915,0.14621130692523238,0.937189249908989,0.809,0.424,0.756,0.892,FALSE,FALSE,FALSE,FALSE,FALSE,-0.154,-0.466,-0.514,0.0251,-0.0569,-0.228,-0.417,0.263,0.0974,0.238
 NAD+ transporter 2 ,AT1G25380.2,0.4463623319244555,0.16385907044852802,0.02239033375429768,0.3165060703691018,0.764,0.442,0.529,0.772,FALSE,FALSE,FALSE,FALSE,FALSE,-0.336,-0.626,-1.16,-0.445,-0.418,0.208,-1.24,0.389,-0.0816,0.834
 NADH-dependent glutamate synthase 1 ,AT5G53460.3,0.8658135426259113,0.404164202222131,0.02068586389145556,0.32442886394546366,0.844,0.697,0.519,0.776,FALSE,FALSE,FALSE,FALSE,FALSE,0.0501,0.249,-0.796,-0.296,2.59,-1.88,1.74,-2.43,2.54,-2.13
 NADH-ubiquinone oxidoreductase-like protein ,AT3G03070.1,0.9208284377203808,0.6762657139492834,0.8568090614566717,0.3250554516480627,0.851,0.804,0.893,0.776,FALSE,FALSE,FALSE,FALSE,FALSE,-0.081,0.341,0.159,0.812,-1.11,0.885,-0.868,1.36,-1.03,0.544
 NADH-ubiquinone oxidoreductase-like protein .1,AT3G62790.1,0.7326350593518791,0.0478854889631849,0.4229078363424287,0.49492248887811197,0.826,0.157,0.848,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,0.199,-1.21,-0.507,-0.398,-1.07,0.552,-1.78,1.36,-1.27,1.76
 NADH-ubiquinone oxidoreductase-like protein .2,AT5G52840.1,0.06048720909247322,0.7159999045458121,0.030909330531925256,0.13852037340543707,0.4,0.813,0.568,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,0.263,0.0488,0.332,0.204,-0.725,0.699,-0.656,0.855,-0.988,0.65
 NADH-ubiquinone oxidoreductase-like protein .3,AT5G67590.1,0.7449805832862132,0.1470252584327754,0.9123093557458991,0.12280996782100148,0.828,0.409,0.897,0.606,FALSE,FALSE,FALSE,FALSE,FALSE,-0.26,1.19,0.095,1.27,-2.34,2.34,-1.99,2.42,-2.08,1.15
 NADH-ubiquinone oxidoreductase ,AT1G67350.2,0.6895633889351328,0.061768591554528074,0.9060402854915455,0.745037576349602,0.819,0.2,0.897,0.872,FALSE,FALSE,FALSE,FALSE,FALSE,0.161,-0.788,-0.0513,-0.131,-1.25,0.771,-1.46,1.43,-1.41,1.56
 NADH-ubiquinone oxidoreductase .1,AT4G16450.2,0.7267270007909694,0.8929264592132393,0.4453253908110987,0.22034504163279073,0.825,0.847,0.851,0.716,FALSE,FALSE,FALSE,FALSE,FALSE,-0.205,0.0787,-0.486,-0.731,-1.73,1.88,-2.01,1.07,-1.52,1.8
 NADH-ubiquinone oxidoreductase 20 kDa subunit ,AT5G11770.1,0.1175237383004406,0.7466035038114804,0.2581944891639662,0.46608040439015486,0.535,0.82,0.809,0.823,FALSE,FALSE,FALSE,FALSE,FALSE,-0.793,-0.159,-0.609,-0.36,-2.77,2.24,-2.58,2.04,-1.98,2.4
 NADH-ubiquinone oxidoreductase B18 subunit ,AT2G02050.1,0.1167909822495242,0.779812021227228,0.033450296086660704,0.4946700450721395,0.533,0.827,0.577,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,-0.791,-0.136,-1.19,-0.335,-2.55,2.2,-2.95,2,-1.76,2.33
 NADH dehydrogenase (ubiquinone)s ,AT1G14450.1,0.15160450009582496,0.615368133548207,0.6549070268516213,0.040257674878688504,0.585,0.787,0.877,0.364,FALSE,FALSE,FALSE,FALSE,FALSE,0.322,-0.11,0.106,-0.475,-1.57,1.69,-1.79,1.32,-1.9,1.8
 NADH dehydrogenase subunit 7 ,ATMG00510.1,0.5375632910150555,0.928462743267918,0.3616123607381716,0.6277998864261578,0.789,0.852,0.836,0.856,FALSE,FALSE,FALSE,FALSE,FALSE,-0.456,-0.066,0.733,-0.358,-2.93,2.31,-1.74,2.02,-2.47,2.38
 NADH dehydrogenase subunit 9 ,ATMG00070.1,0.027786789329459948,0.9555582356871168,0.05484371190022507,0.6438082402443848,0.268,0.856,0.641,0.858,FALSE,FALSE,FALSE,FALSE,FALSE,1.67,0.0395,1.55,-0.329,-0.737,1.4,-0.857,1.03,-2.4,1.36
 NADH dehydrogenase ubiquinone 1 alpha subcomplex assembly factor-like protein (DUF498/DUF598) ,AT2G44525.1,0.0032709654400047052,0.04736678745337144,0.0032426463563306157,0.06282828551136714,0.0759,0.156,0.314,0.461,FALSE,FALSE,FALSE,FALSE,FALSE,0.937,-0.591,1.01,-0.551,0.916,-0.757,0.992,-0.717,-0.0205,-0.166
